code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
603535,嘉诚国际,仓储物流,广东,18.48,0.66,1.5,22.06,13.17,3.32,6.29,4.18,0.7190000000000001,10.47,1.69,20170808,7.1,4.72,10.11,5.82,20.56,12.62,13854.0
300236,上海新阳,半导体,上海,17.78,2.85,2.91,19.4,9.09,2.12,7.94,2.73,0.996,5.42,4.36,20110629,5.41,1.86,15.73,11469.15,32.39,63.56,29122.0
000573,粤宏远Ａ,区域地产,广东,10.36,6.29,6.49,32.61,20.5,1.4,5.47,0.84,0.22,2.77,1.06,19940815,4.3,0.66,180.69,390.99,30.35,18.47,49262.0
600252,中恒集团,中成药,广西,13.05,34.75,34.75,77.22,38.84,12.72,0.86,0.02,0.166,1.8,1.61,20001130,21.53,0.62,11.77,20.81,88.62,20.97,136687.0
603982,泉峰汽车,汽车配件,江苏,63.65,0.5,2.0,20.02,9.56,9.05,9.79,4.89,0.24,7.1,2.44,20190522,2.18,1.09,0.0,0.0,23.13,4.8,23036.0
000895,双汇发展,食品,河南,19.94,8.83,33.19,265.38,143.81,106.84,12.51,0.38,1.188,4.58,6.9,19981210,87.45,2.63,14.99,7.86,19.48,9.4,60660.0
601877,正泰电器,电气设备,浙江,12.93,17.77,21.51,538.74,271.31,186.29,110.61,5.14,1.331,10.84,2.12,20100121,91.29,4.24,17.62,2.65,29.41,12.74,36378.0
300120,经纬辉开,元器件,天津,22.98,2.34,4.65,34.54,18.8,5.56,16.79,3.61,0.21,5.15,1.1,20100917,2.29,0.49,11.46,-6.65,19.21,5.14,13127.0
600239,云南城投,区域地产,云南,0.0,16.06,16.06,887.41,586.74,26.46,13.88,0.86,-0.68,2.44,1.15,19991202,5.78,0.36,-30.61,-567.15,34.33,-21.91,50142.0
688368,晶丰明源,半导体,上海,43.06,0.14,0.62,5.48,5.21,0.03,0.91,1.48,1.5,18.01,3.58,20191014,1.66,2.69,0.0,0.0,23.15,11.27,15123.0
600399,ST抚钢,特种钢,辽宁,23.64,19.72,19.72,84.53,41.73,26.18,21.78,1.1,0.08800000000000001,2.21,1.26,20001229,1.24,0.06,0.6,237.85,11.38,3.97,91769.0
600721,*ST百花,生物制药,新疆,33.45,3.06,4.0,12.11,5.72,1.97,23.22,5.8,0.124,2.43,2.29,19960626,-17.65,-4.41,-43.87,-28.9,54.66,24.63,13571.0
600769,祥龙电业,建筑工程,湖北,476.78,3.75,3.75,1.39,0.46,0.16,3.67,0.98,0.009000000000000001,0.15,36.79,19961101,-7.27,-1.94,-31.76,-7.45,32.2,16.69,18194.0
601328,交通银行,银行,上海,5.1,392.51,742.63,99328.79,0.0,1662.94,1136.63,1.53,0.77,9.1,0.61,20070515,1606.64,2.16,11.7,4.96,0.0,34.12,358617.0
300340,科恒股份,元器件,广东,85.42,1.52,2.12,34.87,21.29,3.33,8.78,4.14,0.096,6.81,1.61,20120726,3.32,1.57,-22.21,-59.93,14.16,1.59,26210.0
600649,城投控股,区域地产,上海,21.09,24.21,25.3,392.46,310.16,0.18,18.07,0.71,0.195,7.59,0.72,19930518,125.82,4.97,-60.57,-43.84,22.39,23.44,95254.0
002015,协鑫能科,新型电力,江苏,12.88,4.01,13.52,224.38,62.79,103.41,35.62,2.63,0.318,3.48,1.57,20040708,-1.98,-0.15,33.46,50.97,20.19,5.51,20103.0
000619,海螺型材,其他建材,安徽,68.43,3.6,3.6,39.71,23.05,12.28,4.41,1.22,0.06,6.87,0.79,19961023,14.02,3.89,16.41,371.46,12.17,0.8,27425.0
300319,麦捷科技,元器件,深圳,75.12,6.37,6.95,33.24,17.85,6.92,12.53,1.8,0.10800000000000001,3.01,3.59,20120523,1.13,0.16,-1.01,-21.63,15.74,6.08,25063.0
002846,英联股份,广告包装,广东,30.17,0.53,1.95,13.03,5.84,3.73,2.17,1.11,0.33399999999999996,3.27,4.11,20170207,2.2,1.13,64.26,162.51,22.34,7.74,16595.0
603997,继峰股份,汽车配件,浙江,20.15,6.32,6.39,24.83,17.07,5.02,2.69,0.42,0.298,2.95,2.72,20150302,8.54,1.34,-1.58,-18.12,34.07,12.37,18469.0
002696,百洋股份,渔业,广西,24.41,2.2,3.95,42.98,20.4,8.78,10.79,2.73,0.163,5.02,1.06,20120905,4.68,1.18,-3.33,-50.25,25.48,3.07,19813.0
000422,ST宜化,农药化肥,湖北,15.84,8.98,8.98,241.69,65.97,96.53,20.27,2.26,0.04,0.14,18.93,19960815,-32.06,-3.57,3.39,-66.34,14.97,1.07,53707.0
300450,先导智能,专用机械,江苏,35.69,8.48,8.82,84.34,65.1,4.51,10.28,1.17,0.721,4.37,7.86,20150518,18.19,2.06,19.31,16.14,41.28,19.75,28777.0
000786,北新建材,其他建材,北京,0.0,16.9,16.9,188.92,51.01,83.22,31.41,1.86,-0.006,7.99,2.62,19970606,80.89,4.79,3.2,-100.53,34.59,-0.11,36115.0
600055,万东医疗,医疗保健,北京,46.4,5.41,5.41,24.13,13.09,1.96,8.53,1.58,0.168,3.69,2.82,19970519,5.18,0.96,2.79,3.05,45.39,14.3,21824.0
600639,浦东金桥,园区开发,上海,18.47,8.5,11.22,228.24,73.0,8.9,17.09,1.52,0.528,8.35,1.56,19930326,45.93,4.09,56.77,4.33,50.17,29.85,72110.0
600575,淮河能源,水运,安徽,13.76,38.86,38.86,168.91,61.55,77.23,50.04,1.29,0.141,2.38,1.09,20030328,1.96,0.05,13.16,64.56,8.3,6.12,39927.0
300523,辰安科技,软件服务,北京,339.15,1.54,2.33,23.55,19.07,1.68,7.66,3.29,0.086,6.13,6.32,20160726,4.12,1.77,63.35,-75.36,44.52,2.43,10510.0
600877,*ST电能,电气设备,重庆,0.0,6.87,8.22,4.1,3.35,0.66,8.29,1.01,-0.016,0.28,18.43,19951013,-20.09,-2.44,-35.74,-157.15,35.47,-16.56,55746.0
600313,农发种业,种植业,北京,0.0,10.19,10.82,31.6,18.72,6.49,4.19,0.39,-0.01,1.3,1.97,20010119,-1.06,-0.1,70.72,-450.68,3.33,-0.28,72716.0
002899,英派斯,文教休闲,山东,27.95,0.79,1.2,13.03,9.87,1.81,6.25,5.21,0.345,8.63,1.49,20170915,2.58,2.15,5.26,-9.64,31.81,6.61,16041.0
300440,运达科技,软件服务,四川,34.72,4.46,4.48,18.18,15.57,1.38,0.38,0.08,0.166,2.72,2.83,20150423,6.91,1.54,11.7,15.73,55.21,20.92,18668.0
002756,永兴材料,特种钢,浙江,11.51,1.85,3.6,45.46,23.58,8.53,8.25,2.29,1.003,9.47,1.63,20150515,19.15,5.32,1.69,9.39,12.94,9.77,22254.0
300786,国林环保,环境保护,山东,41.89,0.13,0.53,9.35,7.85,1.2,4.07,7.62,1.2,14.0,3.84,20190723,2.66,4.99,0.0,0.0,40.45,18.83,11974.0
600084,*ST中葡,红黄酒,新疆,1530.05,11.24,11.24,22.72,16.84,1.84,26.8,2.38,0.001,1.95,1.3,19970711,-16.99,-1.51,-41.78,101.67,50.2,0.85,61221.0
601028,玉龙股份,钢加工,江苏,0.0,7.83,7.83,21.19,21.15,0.03,8.66,1.11,-0.016,2.6,1.95,20111107,2.61,0.33,-78.42,-114.63,-2.19,-4.92,36991.0
000523,广州浪奇,日用化工,广东,107.87,6.27,6.28,73.51,64.91,4.0,10.34,1.65,0.035,3.11,1.63,19931108,2.26,0.36,6.38,5.01,3.52,0.24,34249.0
002354,天神娱乐,互联网,辽宁,0.0,7.0,9.32,72.53,19.63,1.01,58.87,6.32,-0.436,1.71,1.48,20100209,-53.02,-5.69,-44.46,-261.61,55.28,-39.14,51788.0
300390,天华超净,元器件,江苏,41.53,3.26,5.51,10.99,3.87,1.95,0.72,0.13,0.091,1.58,3.19,20140731,2.25,0.41,-7.25,33.84,29.71,9.27,27091.0
600768,宁波富邦,铝,浙江,8.89,1.34,1.34,3.45,2.93,0.03,0.16,0.12,0.846,1.71,5.85,19961111,0.66,0.49,-21.98,1673.12,2.96,26.16,10267.0
600862,中航高科,航空,江苏,30.79,13.93,13.93,88.85,64.86,9.91,14.49,1.04,0.243,2.85,3.49,19940520,7.22,0.52,6.12,45.66,30.86,15.8,63681.0
000301,东方盛虹,化纤,江苏,12.66,12.18,40.29,318.83,99.87,132.83,44.77,1.11,0.295,3.34,1.49,20000529,17.52,0.43,10.16,52.23,11.75,6.34,75650.0
600015,华夏银行,银行,北京,5.64,128.23,153.87,30217.1,0.0,133.15,532.92,3.46,0.94,13.09,0.57,20030912,808.26,5.25,22.23,5.04,0.0,24.64,117437.0
603311,金海环境,专用机械,浙江,23.8,2.1,2.1,11.97,7.75,2.44,2.08,0.99,0.312,3.84,2.58,20150518,3.28,1.56,16.75,5.34,30.65,12.99,18398.0
300663,科蓝软件,软件服务,北京,0.0,1.85,3.02,15.12,12.24,0.07,2.59,0.86,-0.201,2.17,12.42,20170608,1.19,0.39,51.06,0.41,31.46,-12.8,37057.0
600843,上工申贝,纺织机械,上海,37.16,3.05,5.49,41.93,27.35,4.73,9.16,1.67,0.14800000000000002,4.26,1.72,19940311,9.12,1.66,4.8,-39.89,25.19,3.38,51289.0
600745,闻泰科技,通信设备,湖北,124.62,6.37,10.41,347.78,161.4,6.71,23.48,2.26,0.83,6.07,13.95,19960828,10.57,1.02,98.74,413.18,7.99,2.43,43670.0
600519,贵州茅台,白酒,贵州,37.89,12.56,12.56,1625.5,1399.49,148.15,13.75,1.09,24.244,99.71,12.28,20010827,1054.38,83.93,16.64,23.13,91.49,49.98,89062.0
300387,富邦股份,化工原料,湖北,30.26,2.89,2.92,14.06,5.89,1.72,3.69,1.26,0.24,4.07,2.35,20140702,4.72,1.62,0.42,5.79,34.6,13.91,6256.0
601928,凤凰传媒,出版业,江苏,11.97,25.45,25.45,234.36,151.72,35.36,28.52,1.12,0.447,5.39,1.32,20111130,64.29,2.53,10.23,3.14,37.87,13.14,51785.0
600498,烽火通信,通信设备,湖北,37.09,11.07,11.71,314.84,242.78,23.08,55.0,4.7,0.529,8.76,2.99,20010823,38.91,3.32,2.32,-1.86,21.93,3.48,87958.0
603725,天安新材,塑料,广东,214.57,1.32,2.05,12.52,6.54,4.63,3.64,1.77,0.03,3.91,1.82,20170906,2.08,1.01,-14.97,-87.86,15.68,0.83,12894.0
000099,中信海直,空运,深圳,20.63,6.06,6.06,58.51,24.54,22.61,10.33,1.7,0.259,5.31,1.34,20000731,13.56,2.24,15.79,78.24,26.46,13.7,58082.0
300666,江丰电子,元器件,浙江,190.71,0.94,2.19,14.68,8.34,3.76,2.0,0.91,0.149,2.95,12.82,20170615,2.01,0.92,21.23,-28.02,29.73,5.72,31960.0
000709,河钢股份,普钢,河北,10.54,106.17,106.19,2097.54,657.34,1171.81,232.06,2.19,0.14,4.49,0.53,19970416,121.73,1.15,4.07,-47.1,10.69,1.89,360798.0
603156,养元饮品,软饮料,河北,12.94,6.39,10.55,127.77,105.6,6.02,29.21,2.77,1.641,10.87,2.61,20180212,71.54,6.78,-15.21,-0.59,51.85,35.45,27036.0
300023,宝德股份,专用机械,陕西,0.0,1.44,3.16,39.21,30.03,1.45,5.9,1.87,-0.604,0.98,7.2,20091030,-6.02,-1.91,-64.45,-939.1,-135.41,-158.05,22771.0
603707,健友股份,化学制药,江苏,50.93,3.71,7.18,45.37,39.2,2.84,3.54,0.49,0.624,3.9,10.86,20170719,16.07,2.24,40.14,34.11,50.82,24.54,9891.0
600919,江苏银行,银行,江苏,5.12,114.06,115.44,20665.77,0.0,53.12,161.52,1.4,1.0290000000000001,9.38,0.75,20160802,364.2,3.15,27.43,15.82,0.0,35.76,157576.0
002716,ST金贵,小金属,湖南,0.0,6.23,9.6,120.88,93.42,12.83,13.34,1.39,-1.65,2.22,1.06,20140128,-4.24,-0.44,-30.39,-855.95,3.59,-28.18,87735.0
600383,金地集团,全国地产,深圳,7.3,45.15,45.15,3216.92,2641.38,10.22,31.02,0.69,1.202,10.86,1.08,20010412,384.0,8.51,28.02,3.41,42.11,12.75,55253.0
601601,中国太保,保险,上海,10.35,62.87,90.62,14933.71,0.0,152.68,666.44,7.35,2.529,18.79,1.86,20071225,684.2,7.55,7.39,80.21,0.0,7.36,109647.0
002200,*ST云投,环境保护,云南,33.88,1.32,1.84,35.99,23.37,0.56,7.73,4.2,0.152,1.01,6.78,20071221,-8.12,-4.41,68.36,112.0,33.3,5.8,12198.0
002240,威华股份,家居用品,深圳,34.18,4.91,5.35,40.09,18.98,14.17,15.12,2.82,0.151,4.19,1.64,20080523,1.48,0.28,-7.64,-35.58,15.42,4.71,37508.0
600761,安徽合力,工程机械,安徽,10.46,7.4,7.4,78.62,54.06,15.62,3.15,0.43,0.654,6.49,1.4,19961009,31.28,4.23,0.31,4.15,21.36,6.47,33808.0
300296,利亚德,半导体,北京,16.28,18.6,25.43,151.95,102.9,9.23,18.83,0.74,0.315,3.28,2.09,20120315,39.57,1.56,16.21,-15.22,34.15,12.69,51409.0
300111,向日葵,半导体,浙江,0.0,11.17,11.2,15.52,8.61,4.85,0.46,0.04,-0.001,0.03,85.94,20100827,-12.09,-1.08,-9.03,99.33,17.92,-0.25,101610.0
000546,金圆股份,水泥,吉林,15.1,6.68,7.15,90.77,36.61,37.2,16.15,2.26,0.563,5.67,2.0,19931215,16.14,2.26,-0.72,8.94,14.96,7.13,14310.0
603589,口子窖,白酒,安徽,18.86,6.0,6.0,82.58,57.0,15.18,9.77,1.63,2.1590000000000003,10.94,4.96,20150629,46.26,7.71,8.05,13.51,74.27,37.38,22377.0
002454,松芝股份,汽车配件,上海,12.08,6.24,6.29,55.92,36.24,10.52,7.51,1.19,0.27899999999999997,5.46,0.82,20100720,18.14,2.89,-7.78,167.23,26.92,7.01,25458.0
002910,庄园牧场,乳制品,甘肃,41.99,0.74,1.91,24.51,7.58,9.27,5.31,2.78,0.2,6.36,1.76,20171031,4.75,2.49,30.28,3.16,32.32,6.3,24876.0
002538,司尔特,农药化肥,安徽,11.98,6.98,7.18,56.67,29.03,15.16,13.75,1.91,0.27899999999999997,5.08,0.88,20110118,13.75,1.91,7.42,7.7,19.82,8.51,44126.0
002564,天沃科技,建筑工程,江苏,25.03,8.68,8.69,314.1,253.01,14.44,22.5,2.59,0.133,4.29,1.04,20110310,5.85,0.67,21.69,-28.24,15.18,1.72,49260.0
000719,中原传媒,出版业,河南,9.64,6.67,10.23,119.75,75.81,14.49,27.4,2.68,0.519,7.8,0.86,19970331,40.03,3.91,1.83,7.37,30.03,8.66,16718.0
300180,华峰超纤,化纤,上海,109.44,10.26,17.04,80.78,22.73,31.18,22.52,1.32,0.061,3.05,2.92,20110222,11.29,0.66,0.91,-62.57,25.22,4.53,7818.0
600162,香江控股,全国地产,深圳,19.31,29.8,33.96,233.33,182.36,7.94,0.15,0.0,0.086,1.5,1.48,19980609,15.86,0.47,-5.79,2.36,53.24,11.16,74995.0
300227,光韵达,元器件,深圳,35.16,1.56,2.5,16.4,7.03,4.1,5.05,2.02,0.237,4.3,2.58,20110608,3.14,1.26,25.04,-4.12,42.05,10.94,16656.0
600371,万向德农,种植业,黑龙江,42.35,2.25,2.25,8.12,5.66,1.0,0.34,0.15,0.196,2.11,5.24,20020916,1.53,0.68,4.77,33.69,43.31,23.85,37056.0
002306,ST云网,酒店餐饮,北京,0.0,7.92,8.0,0.66,0.4,0.04,3.25,0.41,-0.021,0.01,261.72,20091111,-11.53,-1.44,2.83,-9.28,41.54,-28.52,39220.0
600207,安彩高科,供气供热,河南,105.27,8.63,8.63,19.67,6.78,4.61,28.81,3.34,0.031,1.85,2.37,19990714,-25.36,-2.94,-14.57,203.34,7.42,2.0,46420.0
300027,华谊兄弟,影视音像,浙江,0.0,22.11,27.95,166.24,58.0,9.16,26.17,0.94,-0.233,2.85,1.54,20091030,21.17,0.76,-49.22,-298.56,20.39,-40.34,109178.0
000809,铁岭新城,区域地产,辽宁,0.0,8.25,8.25,57.16,42.22,1.89,0.32,0.04,-0.062,3.82,0.57,19980616,20.97,2.54,-25.2,-544.67,18.29,-65.34,28026.0
000651,格力电器,家用电器,广东,12.01,59.7,60.16,2918.36,2371.48,186.08,0.93,0.02,3.677,16.75,3.51,19961118,914.24,15.2,4.26,4.73,30.16,14.27,333472.0
600779,水井坊,白酒,四川,33.41,4.88,4.89,35.78,26.99,5.35,3.95,0.81,1.308,3.95,14.75,19961206,6.39,1.31,23.93,38.13,82.5,24.12,35405.0
600663,陆家嘴,园区开发,上海,15.69,29.33,40.34,876.57,466.3,15.48,0.39,0.01,0.618,4.2,3.08,19930628,108.18,2.68,22.24,16.08,59.18,23.8,109542.0
000531,穗恒运Ａ,火力发电,广东,9.62,6.85,6.85,94.09,24.73,30.52,8.61,1.26,0.505,5.88,1.1,19940106,20.8,3.04,-4.55,372.86,20.32,15.25,32135.0
002623,亚玛顿,玻璃,江苏,892.4,1.6,1.6,40.36,17.03,19.29,14.85,9.28,0.011000000000000001,13.89,0.93,20111013,5.01,3.13,-37.17,-97.3,15.37,0.21,19430.0
600875,东方电气,电气设备,四川,19.23,19.97,30.91,891.19,699.59,53.56,112.52,3.64,0.335,9.48,0.91,19951010,140.2,4.54,3.25,13.54,21.93,4.67,126662.0
601555,东吴证券,证券,江苏,20.8,30.0,30.0,975.88,0.0,6.38,117.65,3.92,0.309,6.91,1.24,20111212,32.42,1.08,54.55,382.23,0.0,23.78,106605.0
600763,通策医疗,医疗保健,浙江,69.47,3.21,3.21,25.77,5.81,7.89,0.0,0.0,1.246,5.4,21.39,19961030,13.75,4.29,22.11,45.13,47.93,28.13,20440.0
002703,浙江世宝,汽车配件,浙江,0.0,5.53,7.9,19.64,10.07,6.82,1.82,0.23,-0.044000000000000004,1.83,2.33,20121102,3.36,0.43,-22.49,-544.84,16.9,-5.07,37698.0
000630,铜陵有色,铜,安徽,23.96,95.61,105.27,484.71,245.62,172.66,24.86,0.24,0.066,1.72,1.22,19961120,39.58,0.38,13.74,4.93,4.3,1.0,397099.0
601369,陕鼓动力,机械基件,陕西,16.28,16.39,16.78,185.43,158.27,16.41,19.74,1.18,0.29100000000000004,3.98,1.58,20100428,17.64,1.05,47.83,30.67,23.09,9.26,27408.0
300066,三川智慧,电器仪表,江西,27.58,9.96,10.4,20.61,13.15,2.62,0.68,0.07,0.114,1.63,2.58,20100326,4.82,0.46,17.89,43.14,36.88,20.3,57339.0
002922,伊戈尔,电气设备,广东,42.67,0.69,1.35,13.79,7.92,4.3,5.08,3.78,0.258,6.79,2.16,20171229,2.07,1.54,13.86,2.58,22.95,3.84,17505.0
300068,南都电源,电气设备,浙江,20.75,8.06,8.71,134.4,70.78,34.34,38.76,4.45,0.37799999999999995,7.38,1.42,20100421,15.58,1.79,-1.67,-24.11,11.49,5.08,49386.0
600963,岳阳林纸,造纸,湖南,37.9,10.43,13.98,151.96,92.24,41.4,59.51,4.26,0.08199999999999999,5.8,0.72,20040525,6.71,0.48,-1.89,-66.26,16.53,2.35,65624.0
600219,南山铝业,铝,山东,14.76,97.87,119.5,537.4,225.26,236.84,165.25,1.38,0.106,3.26,0.64,19991223,93.14,0.78,9.0,-9.54,18.11,7.74,239240.0
600308,华泰股份,造纸,山东,7.53,11.68,11.68,141.49,56.69,61.58,22.44,1.92,0.414,6.83,0.61,20000928,38.71,3.32,-9.7,-25.69,12.97,4.8,78780.0
600831,广电网络,影视音像,陕西,50.58,7.09,7.09,80.26,26.82,39.01,17.64,2.49,0.13,5.41,1.53,19940224,12.32,1.74,-10.5,-26.53,29.88,4.45,69207.0
300647,超频三,元器件,深圳,183.29,0.85,2.38,12.4,5.58,3.26,2.53,1.06,0.051,2.51,4.94,20170503,1.28,0.54,-10.0,-12.74,36.76,3.5,22150.0
603043,广州酒家,食品,广东,30.78,1.26,4.04,32.59,20.91,5.77,5.76,1.42,0.804,5.25,6.29,20170627,9.91,2.45,19.6,9.12,54.34,13.49,10792.0
002541,鸿路钢构,钢加工,安徽,9.59,3.7,5.24,120.58,77.95,23.72,21.3,4.07,0.6459999999999999,9.01,0.92,20110118,19.72,3.76,47.99,1.58,13.27,4.42,17942.0
600897,厦门空港,机场,福建,11.55,2.98,2.98,44.44,12.91,27.53,1.81,0.61,1.335,12.15,1.69,19960531,26.48,8.89,0.99,4.72,44.15,29.67,18863.0
300376,易事特,电气设备,广东,17.85,23.08,23.2,131.58,67.13,41.82,3.32,0.14,0.172,2.23,1.84,20140127,24.5,1.06,-34.53,-28.12,31.39,14.79,46000.0
603012,创力集团,专用机械,上海,35.69,6.37,6.37,51.05,37.67,4.61,4.34,0.68,0.344,3.95,4.15,20150320,13.02,2.04,26.91,31.44,41.16,13.86,19313.0
600562,国睿科技,通信设备,江苏,260.29,6.22,6.22,28.69,26.58,1.29,3.52,0.57,0.040999999999999995,2.87,4.97,20030128,7.13,1.15,11.79,-15.07,18.31,3.35,31828.0
600497,驰宏锌锗,铅锌,云南,18.91,43.1,50.91,310.45,29.47,105.35,81.76,1.61,0.162,2.93,1.39,20040420,9.91,0.19,-13.81,-1.5,16.27,6.13,167557.0
002266,浙富控股,电气设备,浙江,73.64,16.38,19.79,78.25,24.95,5.95,2.25,0.11,0.042,1.69,2.42,20080806,9.23,0.47,-1.32,-21.39,23.25,10.3,115211.0
002793,东音股份,专用机械,浙江,70.3,2.37,3.59,13.6,6.41,2.02,1.78,0.5,0.13,2.67,4.58,20160415,3.57,1.0,22.01,-44.56,25.94,5.81,19741.0
603881,数据港,电信运营,上海,61.93,1.28,2.11,32.93,4.99,11.52,3.66,1.74,0.444,5.13,7.14,20170208,4.8,2.28,13.02,-2.46,37.8,16.78,26224.0
601598,中国外运,仓储物流,北京,10.67,13.52,74.01,601.46,278.95,121.99,61.01,0.82,0.29,3.75,1.09,20190118,135.72,1.83,0.2,9.25,5.9,3.79,85065.0
600275,ST昌鱼,农业综合,湖北,0.0,5.09,5.09,2.23,0.67,0.12,1.32,0.26,-0.032,0.27,7.61,20000810,-5.31,-1.04,38.07,-128.7,10.52,-86.23,38722.0
600123,兰花科创,煤炭开采,山西,7.02,11.42,11.42,250.8,49.54,72.56,2.3,0.2,0.648,9.41,0.64,19981217,70.05,6.13,-2.44,-25.15,37.34,12.01,62928.0
603637,镇海股份,建筑工程,浙江,55.03,0.44,1.74,10.66,9.39,0.58,2.6,1.49,0.21899999999999997,4.34,3.71,20170208,2.37,1.36,57.41,-4.08,9.75,6.29,6232.0
601155,新城控股,区域地产,江苏,14.58,22.46,22.57,4529.42,3702.05,20.27,26.44,1.17,1.67,13.0,2.47,20151204,243.14,10.77,19.22,19.57,36.59,12.62,85275.0
603288,海天味业,食品,广东,59.28,27.0,27.0,206.28,161.7,34.96,13.31,0.49,1.42,5.58,20.12,20140211,96.64,3.58,16.62,22.48,44.51,25.87,26054.0
600470,六国化工,农药化肥,安徽,120.36,5.22,5.22,51.74,19.28,24.47,12.63,2.42,0.025,2.78,1.44,20040305,-4.85,-0.93,11.74,-66.34,8.79,0.41,42355.0
600527,江南高纤,化纤,江苏,43.49,12.03,14.43,24.54,13.8,4.4,3.09,0.21,0.034,1.62,1.23,20031127,4.45,0.31,-16.8,-6.79,11.86,6.06,58353.0
000806,ST银河,生物制药,广西,0.0,6.98,11.0,23.75,16.43,2.86,10.93,0.99,-0.099,1.16,1.71,19980416,-10.19,-0.93,-17.34,6.88,33.52,-22.65,82858.0
300543,朗科智能,电气设备,深圳,25.94,1.2,1.2,11.42,9.03,1.76,2.7,2.25,0.63,6.08,3.59,20160908,3.02,2.52,17.1,135.69,19.25,7.51,16926.0
002444,巨星科技,轻工机械,浙江,10.99,10.12,10.75,108.32,61.44,10.63,20.29,1.89,0.677,6.88,1.44,20100713,39.34,3.66,16.19,28.56,34.82,14.77,47965.0
300303,聚飞光电,半导体,深圳,14.93,11.33,12.79,39.89,26.31,8.57,0.34,0.03,0.19899999999999998,1.66,2.38,20120319,7.18,0.56,7.41,85.96,27.68,13.75,52262.0
300143,盈康生命,医疗保健,广东,82.95,5.11,5.46,26.54,2.93,1.61,16.05,2.94,0.07200000000000001,3.81,2.07,20101209,-0.82,-0.15,4.07,-42.36,48.63,9.71,9181.0
600620,天宸股份,综合类,上海,36.96,6.87,6.87,31.84,9.46,0.6,0.53,0.08,0.12,3.71,1.6,19921117,2.23,0.32,-4.17,36.29,51.34,230.45,25054.0
300506,名家汇,建筑工程,深圳,14.83,4.0,6.55,39.87,29.18,0.51,5.34,0.82,0.62,3.24,2.43,20160324,8.59,1.31,2.98,3.11,51.75,26.03,29451.0
300570,太辰光,元器件,深圳,29.8,0.96,2.3,14.49,11.57,2.15,5.12,2.23,0.644,5.58,4.59,20161206,4.59,2.0,28.19,37.49,34.16,23.77,18061.0
603789,星光农机,农用机械,浙江,170.92,2.6,2.6,16.8,9.55,3.63,5.19,2.0,0.06,4.03,3.42,20150427,1.93,0.74,3.64,220.18,23.5,2.87,20478.0
600611,大众交通,公共交通,上海,10.06,15.63,23.64,167.25,96.69,22.57,0.07,0.0,0.293,3.86,1.02,19920807,54.09,2.29,-4.64,19.89,32.28,31.0,148456.0
600653,申华控股,汽车服务,上海,0.0,19.46,19.46,81.55,50.54,14.46,3.48,0.18,-0.012,1.09,1.8,19901219,-1.69,-0.09,4.74,77.53,7.51,-0.45,174639.0
002147,ST新光,区域地产,安徽,0.0,5.37,18.28,142.08,80.44,16.26,24.88,1.36,-0.146,4.13,0.47,20070808,29.97,1.64,-10.44,-314.99,27.18,-19.91,25404.0
000584,哈工智能,专用机械,江苏,53.63,5.98,6.13,47.12,26.16,1.04,6.75,1.1,0.08199999999999999,2.84,2.07,19951128,3.72,0.61,-32.36,-49.92,21.74,4.08,42048.0
002017,东信和平,通信设备,广东,154.07,4.45,4.46,20.88,17.3,1.99,5.08,1.14,0.066,3.1,4.4,20040713,3.49,0.78,1.27,-3.25,25.09,3.62,81128.0
600328,兰太实业,化工原料,内蒙,8.75,4.38,4.38,65.32,20.96,36.2,10.18,2.32,0.6679999999999999,5.99,1.3,20001222,10.43,2.38,5.6,18.73,39.19,9.82,37649.0
002055,得润电子,元器件,深圳,72.89,4.3,4.8,101.96,64.95,12.86,12.94,2.7,0.1,5.73,1.7,20060725,10.07,2.1,-6.86,-45.17,15.16,0.96,45030.0
600199,金种子酒,白酒,安徽,0.0,5.56,6.58,36.96,23.54,4.66,11.67,1.77,-0.12,4.45,1.31,19980812,8.6,1.31,-13.12,-4507.35,38.21,-10.33,80964.0
300150,世纪瑞尔,软件服务,北京,0.0,4.72,5.85,22.95,14.46,0.55,10.82,1.85,-0.002,3.3,1.18,20101222,1.81,0.31,32.63,-100.97,40.5,-0.21,34560.0
600887,伊利股份,乳制品,内蒙,23.51,60.59,60.97,531.29,208.83,171.85,31.62,0.52,0.93,3.99,7.25,19960312,171.85,2.82,12.61,11.55,37.69,8.22,271946.0
002780,三夫户外,其他商业,北京,1711.42,1.05,1.46,9.13,6.4,1.77,3.4,2.33,0.008,4.38,3.96,20151209,1.38,0.95,-6.84,-46.1,47.86,0.41,11056.0
002792,通宇通讯,通信设备,广东,69.66,1.5,3.38,32.36,26.06,4.05,6.32,1.87,0.27,6.0,4.17,20160328,9.49,2.81,35.05,50.71,27.89,6.84,31447.0
600776,东方通信,通信设备,浙江,335.32,9.56,12.56,37.66,29.19,2.06,8.97,0.71,0.043,2.43,7.88,19961126,7.74,0.62,15.43,-29.86,13.8,2.98,178998.0
600315,上海家化,日用化工,上海,28.47,6.71,6.71,111.19,58.21,11.27,8.69,1.29,0.805,9.25,3.3,20010315,42.99,6.4,5.81,19.09,61.63,9.42,24087.0
